unpalatability_treatment,density_treatment,experimental_day,site,record_date,species,fac_number,confidence,attacks
yes,low,3,57,6/9/22,serpa,16,,0
yes,low,3,57,6/9/22,serpa,17,,0
yes,low,3,57,6/9/22,serpa,18,,0
yes,low,3,57,6/9/22,serpa,19,,0
yes,low,3,57,6/9/22,serpa,20,,0
yes,low,3,57,6/9/22,junonia,1,,0
yes,low,3,57,6/9/22,junonia,2,,0
yes,low,3,57,6/9/22,junonia,3,,0
yes,low,3,57,6/9/22,junonia,4,,0
yes,low,3,57,6/9/22,junonia,5,,0
yes,low,3,57,6/9/22,junonia,6,,0
yes,low,3,57,6/9/22,junonia,7,,0
yes,low,3,57,6/9/22,junonia,8,,0
yes,low,3,57,6/9/22,junonia,9,,0
yes,low,3,57,6/9/22,junonia,10,,0
yes,low,3,57,6/9/22,junonia,11,,0
yes,low,3,57,6/9/22,junonia,12,,0
yes,low,3,57,6/9/22,junonia,13,,0
yes,low,3,57,6/9/22,junonia,14,,0
yes,low,3,57,6/9/22,junonia,15,,0
yes,low,3,57,6/9/22,junonia,16,,0
yes,low,3,57,6/9/22,junonia,17,,0
yes,low,3,57,6/9/22,junonia,18,,0
yes,low,3,57,6/9/22,junonia,19,,0
yes,low,3,57,6/9/22,junonia,20,,0
yes,low,3,58,6/9/22,iphiclus,1,,0
yes,low,3,58,6/9/22,iphiclus,2,,0
yes,low,3,58,6/9/22,iphiclus,3,,0
yes,low,3,58,6/9/22,iphiclus,4,,0
yes,low,3,58,6/9/22,iphiclus,5,,0
yes,low,3,58,6/9/22,iphiclus,6,,0
yes,low,3,58,6/9/22,iphiclus,7,,0
yes,low,3,58,6/9/22,iphiclus,8,,0
yes,low,3,58,6/9/22,iphiclus,9,,0
yes,low,3,58,6/9/22,iphiclus,10,,0
yes,low,3,58,6/9/22,iphiclus,11,,0
yes,low,3,58,6/9/22,iphiclus,12,,0
yes,low,3,58,6/9/22,iphiclus,13,,0
yes,low,3,58,6/9/22,iphiclus,14,,0
yes,low,3,58,6/9/22,iphiclus,15,,0
yes,low,3,58,6/9/22,iphiclus,16,,0
yes,low,3,58,6/9/22,iphiclus,17,,0
yes,low,3,58,6/9/22,iphiclus,18,,0
yes,low,3,58,6/9/22,iphiclus,19,,0
yes,low,3,58,6/9/22,iphiclus,20,,0
yes,low,3,58,6/9/22,serpa,1,,0
yes,low,3,58,6/9/22,serpa,2,,0
yes,low,3,58,6/9/22,serpa,3,,0
yes,low,3,58,6/9/22,serpa,4,,0
yes,low,3,58,6/9/22,serpa,5,,0
yes,low,3,58,6/9/22,serpa,6,,0
yes,low,3,58,6/9/22,serpa,7,,0
yes,low,3,58,6/9/22,serpa,8,,0
yes,low,3,58,6/9/22,serpa,9,,0
yes,low,3,58,6/9/22,serpa,10,,0
yes,low,3,58,6/9/22,serpa,11,,0
yes,low,3,58,6/9/22,serpa,12,,0
yes,low,3,58,6/9/22,serpa,13,,0
yes,low,3,58,6/9/22,serpa,14,,0
yes,low,3,58,6/9/22,serpa,15,,0
yes,low,3,58,6/9/22,serpa,16,,0
yes,low,3,58,6/9/22,serpa,17,,0
yes,low,3,58,6/9/22,serpa,18,,0
yes,low,3,58,6/9/22,serpa,19,,0
yes,low,3,58,6/9/22,serpa,20,,0
yes,low,3,58,6/9/22,junonia,1,,0
yes,low,3,58,6/9/22,junonia,2,,0
yes,low,3,58,6/9/22,junonia,3,,0
yes,low,3,58,6/9/22,junonia,4,,0
yes,low,3,58,6/9/22,junonia,5,,0
yes,low,3,58,6/9/22,junonia,6,,0
yes,low,3,58,6/9/22,junonia,7,,0
yes,low,3,58,6/9/22,junonia,8,,0
yes,low,3,58,6/9/22,junonia,9,,0
yes,low,3,58,6/9/22,junonia,10,,0
yes,low,3,58,6/9/22,junonia,11,,0
yes,low,3,58,6/9/22,junonia,12,,0
yes,low,3,58,6/9/22,junonia,13,,0
yes,low,3,58,6/9/22,junonia,14,,0
yes,low,3,58,6/9/22,junonia,15,,0
yes,low,3,58,6/9/22,junonia,16,,0
yes,low,3,58,6/9/22,junonia,17,,0
yes,low,3,58,6/9/22,junonia,18,,0
yes,low,3,58,6/9/22,junonia,19,,0
yes,low,3,58,6/9/22,junonia,20,,0
yes,low,3,59,6/9/22,iphiclus,1,,0
yes,low,3,59,6/9/22,iphiclus,2,,0
yes,low,3,59,6/9/22,iphiclus,3,,0
yes,low,3,59,6/9/22,iphiclus,4,,0
yes,low,3,59,6/9/22,iphiclus,5,,0
yes,low,3,59,6/9/22,iphiclus,6,,0
yes,low,3,59,6/9/22,iphiclus,7,,0
yes,low,3,59,6/9/22,iphiclus,8,,0
yes,low,3,59,6/9/22,iphiclus,9,,0
yes,low,3,59,6/9/22,iphiclus,10,,0
yes,low,3,59,6/9/22,iphiclus,11,,0
yes,low,3,59,6/9/22,iphiclus,12,,0
yes,low,3,59,6/9/22,iphiclus,13,,0
yes,low,3,59,6/9/22,iphiclus,14,,0
yes,low,3,59,6/9/22,iphiclus,15,,0
yes,low,3,59,6/9/22,iphiclus,16,,0
yes,low,3,59,6/9/22,iphiclus,17,,0
yes,low,3,59,6/9/22,iphiclus,18,,0
yes,low,3,59,6/9/22,iphiclus,19,,0
yes,low,3,59,6/9/22,iphiclus,20,,0
yes,low,3,59,6/9/22,serpa,1,,0
yes,low,3,59,6/9/22,serpa,2,,0
yes,low,3,59,6/9/22,serpa,3,,0
yes,low,3,59,6/9/22,serpa,4,,0
yes,low,3,59,6/9/22,serpa,5,,0
yes,low,3,59,6/9/22,serpa,6,,0
yes,low,3,59,6/9/22,serpa,7,,0
yes,low,3,59,6/9/22,serpa,8,,0
yes,low,3,59,6/9/22,serpa,9,,0
yes,low,3,59,6/9/22,serpa,10,,0
yes,low,3,59,6/9/22,serpa,11,,0
yes,low,3,59,6/9/22,serpa,12,,0
yes,low,3,59,6/9/22,serpa,13,,0
yes,low,3,59,6/9/22,serpa,14,,0
yes,low,3,59,6/9/22,serpa,15,,0
yes,low,3,59,6/9/22,serpa,16,,0
yes,low,3,59,6/9/22,serpa,17,,0
yes,low,3,59,6/9/22,serpa,18,,0
yes,low,3,59,6/9/22,serpa,19,,0
yes,low,3,59,6/9/22,serpa,20,,0
yes,low,3,59,6/9/22,junonia,1,Y,1
yes,low,3,59,6/9/22,junonia,2,,0
yes,low,3,59,6/9/22,junonia,3,,0
yes,low,3,59,6/9/22,junonia,4,,0
yes,low,3,59,6/9/22,junonia,5,,0
yes,low,3,59,6/9/22,junonia,6,,0
yes,low,3,59,6/9/22,junonia,7,,0
yes,low,3,59,6/9/22,junonia,8,,0
yes,low,3,59,6/9/22,junonia,9,,0
yes,low,3,59,6/9/22,junonia,10,,0
yes,low,3,59,6/9/22,junonia,11,,0
yes,low,3,59,6/9/22,junonia,12,,0
yes,low,3,59,6/9/22,junonia,13,,0
yes,low,3,59,6/9/22,junonia,14,,0
yes,low,3,59,6/9/22,junonia,15,,0
yes,low,3,59,6/9/22,junonia,16,,0
yes,low,3,59,6/9/22,junonia,17,,0
yes,low,3,59,6/9/22,junonia,18,,0
yes,low,3,59,6/9/22,junonia,19,,0
yes,low,3,59,6/9/22,junonia,20,,0
yes,low,3,60,6/9/22,iphiclus,1,,0
yes,low,3,60,6/9/22,iphiclus,2,,0
yes,low,3,60,6/9/22,iphiclus,3,,0
yes,low,3,60,6/9/22,iphiclus,4,,0
yes,low,3,60,6/9/22,iphiclus,5,,0
yes,low,3,60,6/9/22,iphiclus,6,,0
yes,low,3,60,6/9/22,iphiclus,7,,0
yes,low,3,60,6/9/22,iphiclus,8,,0
yes,low,3,60,6/9/22,iphiclus,9,,0
yes,low,3,60,6/9/22,iphiclus,10,,0
yes,low,3,60,6/9/22,iphiclus,11,,0
yes,low,3,60,6/9/22,iphiclus,12,,0
yes,low,3,60,6/9/22,iphiclus,13,,0
yes,low,3,60,6/9/22,iphiclus,14,,0
yes,low,3,60,6/9/22,iphiclus,15,,0
yes,low,3,60,6/9/22,iphiclus,16,,0
yes,low,3,60,6/9/22,iphiclus,17,,0
yes,low,3,60,6/9/22,iphiclus,18,,0
yes,low,3,60,6/9/22,iphiclus,19,,0
yes,low,3,60,6/9/22,iphiclus,20,,0
yes,low,3,60,6/9/22,serpa,1,,0
yes,low,3,60,6/9/22,serpa,2,,0
yes,low,3,60,6/9/22,serpa,3,,0
yes,low,3,60,6/9/22,serpa,4,,0
yes,low,3,60,6/9/22,serpa,5,,0
yes,low,3,60,6/9/22,serpa,6,,0
yes,low,3,60,6/9/22,serpa,7,,0
yes,low,3,60,6/9/22,serpa,8,,0
yes,low,3,60,6/9/22,serpa,9,,0
yes,low,3,60,6/9/22,serpa,10,,0
yes,low,3,60,6/9/22,serpa,11,,0
yes,low,3,60,6/9/22,serpa,12,,0
yes,low,3,60,6/9/22,serpa,13,,0
yes,low,3,60,6/9/22,serpa,14,,0
yes,low,3,60,6/9/22,serpa,15,,0
yes,low,3,60,6/9/22,serpa,16,,0
yes,low,3,60,6/9/22,serpa,17,,0
yes,low,3,60,6/9/22,serpa,18,,0
yes,low,3,60,6/9/22,serpa,19,,0
yes,low,3,60,6/9/22,serpa,20,,0
yes,low,3,60,6/9/22,junonia,1,,0
yes,low,3,60,6/9/22,junonia,2,,0
yes,low,3,60,6/9/22,junonia,3,,0
yes,low,3,60,6/9/22,junonia,4,,0
yes,low,3,60,6/9/22,junonia,5,,0
yes,low,3,60,6/9/22,junonia,6,,0
yes,low,3,60,6/9/22,junonia,7,,0
yes,low,3,60,6/9/22,junonia,8,,0
yes,low,3,60,6/9/22,junonia,9,,0
yes,low,3,60,6/9/22,junonia,10,,0
yes,low,3,60,6/9/22,junonia,11,,0
yes,low,3,60,6/9/22,junonia,12,,0
yes,low,3,60,6/9/22,junonia,13,,0
yes,low,3,60,6/9/22,junonia,14,,0
yes,low,3,60,6/9/22,junonia,15,,0
yes,low,3,60,6/9/22,junonia,16,,0
yes,low,3,60,6/9/22,junonia,17,,0
yes,low,3,60,6/9/22,junonia,18,,0
yes,low,3,60,6/9/22,junonia,19,,0
yes,low,3,60,6/9/22,junonia,20,,0
yes,low,3,61,6/9/22,iphiclus,1,,0
yes,low,3,61,6/9/22,iphiclus,2,,0
yes,low,3,61,6/9/22,iphiclus,3,,0
yes,low,3,61,6/9/22,iphiclus,4,,0
yes,low,3,61,6/9/22,iphiclus,5,,0
yes,low,3,61,6/9/22,iphiclus,6,,0
yes,low,3,61,6/9/22,iphiclus,7,,0
yes,low,3,61,6/9/22,iphiclus,8,,0
yes,low,3,61,6/9/22,iphiclus,9,,0
yes,low,3,61,6/9/22,iphiclus,10,,0
yes,low,3,61,6/9/22,iphiclus,11,,0
yes,low,3,61,6/9/22,iphiclus,12,,0
yes,low,3,61,6/9/22,iphiclus,13,,0
yes,low,3,61,6/9/22,iphiclus,14,,0
yes,low,3,61,6/9/22,iphiclus,15,,0
yes,low,3,61,6/9/22,iphiclus,16,,0
yes,low,3,61,6/9/22,iphiclus,17,,0
yes,low,3,61,6/9/22,iphiclus,18,,0
yes,low,3,61,6/9/22,iphiclus,19,,0
yes,low,3,61,6/9/22,iphiclus,20,,0
yes,low,3,61,6/9/22,serpa,1,,0
yes,low,3,61,6/9/22,serpa,2,,0
yes,low,3,61,6/9/22,serpa,3,,0
yes,low,3,61,6/9/22,serpa,4,,0
yes,low,3,61,6/9/22,serpa,5,,0
yes,low,3,61,6/9/22,serpa,6,,0
yes,low,3,61,6/9/22,serpa,7,,0
yes,low,3,61,6/9/22,serpa,8,,0
yes,low,3,61,6/9/22,serpa,9,,0
yes,low,3,61,6/9/22,serpa,10,,0
yes,low,3,61,6/9/22,serpa,11,,0
yes,low,3,61,6/9/22,serpa,12,,0
yes,low,3,61,6/9/22,serpa,13,,0
yes,low,3,61,6/9/22,serpa,14,,0
yes,low,3,61,6/9/22,serpa,15,,0
yes,low,3,61,6/9/22,serpa,16,,0
yes,low,3,61,6/9/22,serpa,17,,0
yes,low,3,61,6/9/22,serpa,18,,0
yes,low,3,61,6/9/22,serpa,19,,0
yes,low,3,61,6/9/22,serpa,20,,0
yes,low,3,61,6/9/22,junonia,1,Y,1
yes,low,3,61,6/9/22,junonia,2,M,1
yes,low,3,61,6/9/22,junonia,3,,0
yes,low,3,61,6/9/22,junonia,4,,0
yes,low,3,61,6/9/22,junonia,5,,0
yes,low,3,61,6/9/22,junonia,6,,0
yes,low,3,61,6/9/22,junonia,7,,0
yes,low,3,61,6/9/22,junonia,8,,0
yes,low,3,61,6/9/22,junonia,9,,0
yes,low,3,61,6/9/22,junonia,10,,0
yes,low,3,61,6/9/22,junonia,11,,0
yes,low,3,61,6/9/22,junonia,12,,0
yes,low,3,61,6/9/22,junonia,13,,0
yes,low,3,61,6/9/22,junonia,14,,0
yes,low,3,61,6/9/22,junonia,15,,0
yes,low,3,61,6/9/22,junonia,16,,0
yes,low,3,61,6/9/22,junonia,17,,0
yes,low,3,61,6/9/22,junonia,18,,0
yes,low,3,61,6/9/22,junonia,19,,0
yes,low,3,61,6/9/22,junonia,20,,0
yes,low,3,62,6/9/22,iphiclus,1,,0
yes,low,3,62,6/9/22,iphiclus,2,,0
yes,low,3,62,6/9/22,iphiclus,3,,0
yes,low,3,62,6/9/22,iphiclus,4,,0
yes,low,3,62,6/9/22,iphiclus,5,,0
yes,low,3,62,6/9/22,iphiclus,6,,0
yes,low,3,62,6/9/22,iphiclus,7,,0
yes,low,3,62,6/9/22,iphiclus,8,,0
yes,low,3,62,6/9/22,iphiclus,9,,0
yes,low,3,62,6/9/22,iphiclus,10,,0
yes,low,3,62,6/9/22,iphiclus,11,,0
yes,low,3,62,6/9/22,iphiclus,12,,0
yes,low,3,62,6/9/22,iphiclus,13,,0
yes,low,3,62,6/9/22,iphiclus,14,,0
yes,low,3,62,6/9/22,iphiclus,15,,0
yes,low,3,62,6/9/22,iphiclus,16,,0
yes,low,3,62,6/9/22,iphiclus,17,,0
yes,low,3,62,6/9/22,iphiclus,18,,0
yes,low,3,62,6/9/22,iphiclus,19,,0
yes,low,3,62,6/9/22,iphiclus,20,,0
yes,low,3,62,6/9/22,serpa,1,,0
yes,low,3,62,6/9/22,serpa,2,,0
yes,low,3,62,6/9/22,serpa,3,,0
yes,low,3,62,6/9/22,serpa,4,,0
yes,low,3,62,6/9/22,serpa,5,,0
yes,low,3,62,6/9/22,serpa,6,,0
yes,low,3,62,6/9/22,serpa,7,,0
yes,low,3,62,6/9/22,serpa,8,,0
yes,low,3,62,6/9/22,serpa,9,,0
yes,low,3,62,6/9/22,serpa,10,,0
yes,low,3,62,6/9/22,serpa,11,,0
yes,low,3,62,6/9/22,serpa,12,,0
yes,low,3,62,6/9/22,serpa,13,,0
yes,low,3,62,6/9/22,serpa,14,,0
yes,low,3,62,6/9/22,serpa,15,,0
yes,low,3,62,6/9/22,serpa,16,,0
yes,low,3,62,6/9/22,serpa,17,,0
yes,low,3,62,6/9/22,serpa,18,,0
yes,low,3,62,6/9/22,serpa,19,,0
yes,low,3,62,6/9/22,serpa,20,,0
yes,low,3,62,6/9/22,junonia,1,,0
yes,low,3,62,6/9/22,junonia,2,,0
yes,low,3,62,6/9/22,junonia,3,,0
yes,low,3,62,6/9/22,junonia,4,,0
yes,low,3,62,6/9/22,junonia,5,,0
yes,low,3,62,6/9/22,junonia,6,,0
yes,low,3,62,6/9/22,junonia,7,,0
yes,low,3,62,6/9/22,junonia,8,,0
yes,low,3,62,6/9/22,junonia,9,,0
yes,low,3,62,6/9/22,junonia,10,,0
yes,low,3,62,6/9/22,junonia,11,,0
yes,low,3,62,6/9/22,junonia,12,,0
yes,low,3,62,6/9/22,junonia,13,,0
yes,low,3,62,6/9/22,junonia,14,,0
yes,low,3,62,6/9/22,junonia,15,,0
yes,low,3,62,6/9/22,junonia,16,,0
yes,low,3,62,6/9/22,junonia,17,,0
yes,low,3,62,6/9/22,junonia,18,,0
yes,low,3,62,6/9/22,junonia,19,,0
yes,low,3,62,6/9/22,junonia,20,,0
yes,low,3,63,6/9/22,iphiclus,1,,0
yes,low,3,63,6/9/22,iphiclus,2,,0
yes,low,3,63,6/9/22,iphiclus,3,,0
yes,low,3,63,6/9/22,iphiclus,4,,0
yes,low,3,63,6/9/22,iphiclus,5,,0
yes,low,3,63,6/9/22,iphiclus,6,,0
yes,low,3,63,6/9/22,iphiclus,7,,0
yes,low,3,63,6/9/22,iphiclus,8,,0
yes,low,3,63,6/9/22,iphiclus,9,,0
yes,low,3,63,6/9/22,iphiclus,10,,0
yes,low,3,63,6/9/22,iphiclus,11,,0
yes,low,3,63,6/9/22,iphiclus,12,,0
yes,low,3,63,6/9/22,iphiclus,13,,0
yes,low,3,63,6/9/22,iphiclus,14,,0
yes,low,3,63,6/9/22,iphiclus,15,,0
yes,low,3,63,6/9/22,iphiclus,16,,0
yes,low,3,63,6/9/22,iphiclus,17,,0
yes,low,3,63,6/9/22,iphiclus,18,,0
yes,low,3,63,6/9/22,iphiclus,19,,0
yes,low,3,63,6/9/22,iphiclus,20,,0
yes,low,3,63,6/9/22,serpa,1,,0
yes,low,3,63,6/9/22,serpa,2,,0
yes,low,3,63,6/9/22,serpa,3,,0
yes,low,3,63,6/9/22,serpa,4,,0
yes,low,3,63,6/9/22,serpa,5,,0
yes,low,3,63,6/9/22,serpa,6,,0
yes,low,3,63,6/9/22,serpa,7,,0
yes,low,3,63,6/9/22,serpa,8,,0
yes,low,3,63,6/9/22,serpa,9,,0
yes,low,3,63,6/9/22,serpa,10,,0
yes,low,3,63,6/9/22,serpa,11,,0
yes,low,3,63,6/9/22,serpa,12,,0
yes,low,3,63,6/9/22,serpa,13,,0
yes,low,3,63,6/9/22,serpa,14,,0
yes,low,3,63,6/9/22,serpa,15,,0
yes,low,3,63,6/9/22,serpa,16,,0
yes,low,3,63,6/9/22,serpa,17,,0
yes,low,3,63,6/9/22,serpa,18,,0
yes,low,3,63,6/9/22,serpa,19,,0
yes,low,3,63,6/9/22,serpa,20,,0
yes,low,3,63,6/9/22,junonia,1,,0
yes,low,3,63,6/9/22,junonia,2,,0
yes,low,3,63,6/9/22,junonia,3,,0
yes,low,3,63,6/9/22,junonia,4,,0
yes,low,3,63,6/9/22,junonia,5,,0
yes,low,3,63,6/9/22,junonia,6,,0
yes,low,3,63,6/9/22,junonia,7,,0
yes,low,3,63,6/9/22,junonia,8,,0
yes,low,3,63,6/9/22,junonia,9,,0
yes,low,3,63,6/9/22,junonia,10,,0
yes,low,3,63,6/9/22,junonia,11,,0
yes,low,3,63,6/9/22,junonia,12,,0
yes,low,3,63,6/9/22,junonia,13,,0
yes,low,3,63,6/9/22,junonia,14,,0
yes,low,3,63,6/9/22,junonia,15,,0
yes,low,3,63,6/9/22,junonia,16,,0
yes,low,3,63,6/9/22,junonia,17,,0
yes,low,3,63,6/9/22,junonia,18,,0
yes,low,3,63,6/9/22,junonia,19,,0
yes,low,3,63,6/9/22,junonia,20,,0
yes,low,3,64,6/10/22,iphiclus,1,,0
yes,low,3,64,6/10/22,iphiclus,2,,0
yes,low,3,64,6/10/22,iphiclus,3,,0
yes,low,3,64,6/10/22,iphiclus,4,,0
yes,low,3,64,6/10/22,iphiclus,5,,0
yes,low,3,64,6/10/22,iphiclus,6,,0
yes,low,3,64,6/10/22,iphiclus,7,,0
yes,low,3,64,6/10/22,iphiclus,8,,0
yes,low,3,64,6/10/22,iphiclus,9,,0
yes,low,3,64,6/10/22,iphiclus,10,,0
yes,low,3,64,6/10/22,iphiclus,11,,0
yes,low,3,64,6/10/22,iphiclus,12,,0
yes,low,3,64,6/10/22,iphiclus,13,,0
yes,low,3,64,6/10/22,iphiclus,14,,0
yes,low,3,64,6/10/22,iphiclus,15,,0
yes,low,3,64,6/10/22,iphiclus,16,,0
yes,low,3,64,6/10/22,iphiclus,17,,0
yes,low,3,64,6/10/22,iphiclus,18,,0
yes,low,3,64,6/10/22,iphiclus,19,,0
yes,low,3,64,6/10/22,iphiclus,20,,0
yes,low,3,64,6/10/22,serpa,1,,0
yes,low,3,64,6/10/22,serpa,2,,0
yes,low,3,64,6/10/22,serpa,3,,0
yes,low,3,64,6/10/22,serpa,4,,0
yes,low,3,64,6/10/22,serpa,5,,0
yes,low,3,64,6/10/22,serpa,6,,0
yes,low,3,64,6/10/22,serpa,7,,0
yes,low,3,64,6/10/22,serpa,8,,0
yes,low,3,64,6/10/22,serpa,9,,0
yes,low,3,64,6/10/22,serpa,10,,0
yes,low,3,64,6/10/22,serpa,11,,0
yes,low,3,64,6/10/22,serpa,12,,0
yes,low,3,64,6/10/22,serpa,13,,0
yes,low,3,64,6/10/22,serpa,14,,0
yes,low,3,64,6/10/22,serpa,15,,0
yes,low,3,64,6/10/22,serpa,16,,0
yes,low,3,64,6/10/22,serpa,17,,0
yes,low,3,64,6/10/22,serpa,18,,0
yes,low,3,64,6/10/22,serpa,19,,0
yes,low,3,64,6/10/22,serpa,20,,0
yes,low,3,64,6/10/22,junonia,1,,0
yes,low,3,64,6/10/22,junonia,2,,0
yes,low,3,64,6/10/22,junonia,3,,0
yes,low,3,64,6/10/22,junonia,4,,0
yes,low,3,64,6/10/22,junonia,5,,0
yes,low,3,64,6/10/22,junonia,6,,0
yes,low,3,64,6/10/22,junonia,7,,0
yes,low,3,64,6/10/22,junonia,8,,0
yes,low,3,64,6/10/22,junonia,9,,0
yes,low,3,64,6/10/22,junonia,10,,0
yes,low,3,64,6/10/22,junonia,11,,0
yes,low,3,64,6/10/22,junonia,12,,0
yes,low,3,64,6/10/22,junonia,13,,0
yes,low,3,64,6/10/22,junonia,14,,0
yes,low,3,64,6/10/22,junonia,15,,0
yes,low,3,64,6/10/22,junonia,16,,0
yes,low,3,64,6/10/22,junonia,17,,0
yes,low,3,64,6/10/22,junonia,18,,0
yes,low,3,64,6/10/22,junonia,19,,0
yes,low,3,64,6/10/22,junonia,20,,0
yes,low,3,65,6/10/22,iphiclus,1,,0
yes,low,3,65,6/10/22,iphiclus,2,,0
yes,low,3,65,6/10/22,iphiclus,3,,0
yes,low,3,65,6/10/22,iphiclus,4,,0
yes,low,3,65,6/10/22,iphiclus,5,,0
yes,low,3,65,6/10/22,iphiclus,6,,0
yes,low,3,65,6/10/22,iphiclus,7,,0
yes,low,3,65,6/10/22,iphiclus,8,,0
yes,low,3,65,6/10/22,iphiclus,9,,0
yes,low,3,65,6/10/22,iphiclus,10,,0
yes,low,3,65,6/10/22,iphiclus,11,,0
yes,low,3,65,6/10/22,iphiclus,12,,0
yes,low,3,65,6/10/22,iphiclus,13,,0
yes,low,3,65,6/10/22,iphiclus,14,,0
yes,low,3,65,6/10/22,iphiclus,15,,0
yes,low,3,65,6/10/22,iphiclus,16,,0
yes,low,3,65,6/10/22,iphiclus,17,,0
yes,low,3,65,6/10/22,iphiclus,18,,0
yes,low,3,65,6/10/22,iphiclus,19,,0
yes,low,3,65,6/10/22,iphiclus,20,,0
yes,low,3,65,6/10/22,serpa,1,,0
yes,low,3,65,6/10/22,serpa,2,,0
yes,low,3,65,6/10/22,serpa,3,,0
yes,low,3,65,6/10/22,serpa,4,,0
yes,low,3,65,6/10/22,serpa,5,,0
yes,low,3,65,6/10/22,serpa,6,,0
yes,low,3,65,6/10/22,serpa,7,,0
yes,low,3,65,6/10/22,serpa,8,,0
yes,low,3,65,6/10/22,serpa,9,,0
yes,low,3,65,6/10/22,serpa,10,,0
yes,low,3,65,6/10/22,serpa,11,,0
yes,low,3,65,6/10/22,serpa,12,,0
yes,low,3,65,6/10/22,serpa,13,,0
yes,low,3,65,6/10/22,serpa,14,,0
yes,low,3,65,6/10/22,serpa,15,,0
yes,low,3,65,6/10/22,serpa,16,,0
yes,low,3,65,6/10/22,serpa,17,,0
yes,low,3,65,6/10/22,serpa,18,,0
yes,low,3,65,6/10/22,serpa,19,,0
yes,low,3,65,6/10/22,serpa,20,,0
yes,low,3,65,6/10/22,junonia,1,,0
yes,low,3,65,6/10/22,junonia,2,,0
yes,low,3,65,6/10/22,junonia,3,,0
yes,low,3,65,6/10/22,junonia,4,,0
yes,low,3,65,6/10/22,junonia,5,,0
yes,low,3,65,6/10/22,junonia,6,,0
yes,low,3,65,6/10/22,junonia,7,,0
yes,low,3,65,6/10/22,junonia,8,,0
yes,low,3,65,6/10/22,junonia,9,,0
yes,low,3,65,6/10/22,junonia,10,,0
yes,low,3,65,6/10/22,junonia,11,,0
yes,low,3,65,6/10/22,junonia,12,,0
yes,low,3,65,6/10/22,junonia,13,,0
yes,low,3,65,6/10/22,junonia,14,,0
yes,low,3,65,6/10/22,junonia,15,,0
yes,low,3,65,6/10/22,junonia,16,,0
yes,low,3,65,6/10/22,junonia,17,,0
yes,low,3,65,6/10/22,junonia,18,,0
yes,low,3,65,6/10/22,junonia,19,,0
yes,low,3,65,6/10/22,junonia,20,,0
yes,low,3,66,6/10/22,iphiclus,1,,0
yes,low,3,66,6/10/22,iphiclus,2,,0
yes,low,3,66,6/10/22,iphiclus,3,,0
yes,low,3,66,6/10/22,iphiclus,4,,0
yes,low,3,66,6/10/22,iphiclus,5,,0
yes,low,3,66,6/10/22,iphiclus,6,,0
yes,low,3,66,6/10/22,iphiclus,7,,0
yes,low,3,66,6/10/22,iphiclus,8,,0
yes,low,3,66,6/10/22,iphiclus,9,,0
yes,low,3,66,6/10/22,iphiclus,10,,0
yes,low,3,66,6/10/22,iphiclus,11,,0
yes,low,3,66,6/10/22,iphiclus,12,,0
yes,low,3,66,6/10/22,iphiclus,13,,0
yes,low,3,66,6/10/22,iphiclus,14,,0
yes,low,3,66,6/10/22,iphiclus,15,,0
yes,low,3,66,6/10/22,iphiclus,16,,0
yes,low,3,66,6/10/22,iphiclus,17,,0
yes,low,3,66,6/10/22,iphiclus,18,,0
yes,low,3,66,6/10/22,iphiclus,19,,0
yes,low,3,66,6/10/22,iphiclus,20,,0
yes,low,3,66,6/10/22,serpa,1,,0
yes,low,3,66,6/10/22,serpa,2,,0
yes,low,3,66,6/10/22,serpa,3,,0
yes,low,3,66,6/10/22,serpa,4,,0
yes,low,3,66,6/10/22,serpa,5,,0
yes,low,3,66,6/10/22,serpa,6,,0
yes,low,3,66,6/10/22,serpa,7,,0
yes,low,3,66,6/10/22,serpa,8,,0
yes,low,3,66,6/10/22,serpa,9,,0
yes,low,3,66,6/10/22,serpa,10,,0
yes,low,3,66,6/10/22,serpa,11,,0
yes,low,3,66,6/10/22,serpa,12,,0
yes,low,3,66,6/10/22,serpa,13,,0
yes,low,3,66,6/10/22,serpa,14,,0
yes,low,3,66,6/10/22,serpa,15,,0
yes,low,3,66,6/10/22,serpa,16,,0
yes,low,3,66,6/10/22,serpa,17,,0
yes,low,3,66,6/10/22,serpa,18,,0
yes,low,3,66,6/10/22,serpa,19,,0
yes,low,3,66,6/10/22,serpa,20,,0
yes,low,3,66,6/10/22,junonia,1,,0
yes,low,3,66,6/10/22,junonia,2,,0
yes,low,3,66,6/10/22,junonia,3,,0
yes,low,3,66,6/10/22,junonia,4,,0
yes,low,3,66,6/10/22,junonia,5,,0
yes,low,3,66,6/10/22,junonia,6,,0
yes,low,3,66,6/10/22,junonia,7,,0
yes,low,3,66,6/10/22,junonia,8,,0
yes,low,3,66,6/10/22,junonia,9,,0
yes,low,3,66,6/10/22,junonia,10,,0
yes,low,3,66,6/10/22,junonia,11,,0
yes,low,3,66,6/10/22,junonia,12,,0
yes,low,3,66,6/10/22,junonia,13,,0
yes,low,3,66,6/10/22,junonia,14,,0
yes,low,3,66,6/10/22,junonia,15,,0
yes,low,3,66,6/10/22,junonia,16,,0
yes,low,3,66,6/10/22,junonia,17,,0
yes,low,3,66,6/10/22,junonia,18,,0
yes,low,3,66,6/10/22,junonia,19,,0
yes,low,3,66,6/10/22,junonia,20,,0
yes,low,3,67,6/10/22,iphiclus,1,,0
